水利種別(消火栓),水利種別(消火栓)名,市町村(消火栓)名,担当区内通番(消火栓),設置場所-1(消火栓),配管径,Ｘ座標(栓)(座標),Ｙ座標(栓)(座標),緯度(栓)(座標),経度(栓)(座標),備考
01,消火栓,彦根市,2016,彦根市西沼波町　 ,0,2420381,-8250152,0351521516,1361557691,
01,消火栓,彦根市,2017,彦根市西沼波町　 ,0,2412444,-8255075,0351519926,1361554545,
01,消火栓,彦根市,2018,彦根市野良田町　 ,0,1815338,-8907863,0351148516,1361157768,
01,消火栓,彦根市,2019,彦根市川瀬馬場町　 ,0,2182114,-8633604,0351317264,1361423049,
01,消火栓,彦根市,2020,彦根市高宮町　 ,0,2380956,-8571522,0351337223,1361541789,
01,消火栓,彦根市,2021,彦根市西今町　 ,75,2194286,-8380101,0351439529,1361428106,
01,消火栓,彦根市,2022,彦根市岡町　 ,0,2340390,-8297691,0351506156,1361525992,
01,消火栓,彦根市,2023,彦根市岡町　 ,0,2333772,-8307025,0351503132,1361523364,
01,消火栓,彦根市,2024,彦根市南川瀬町　 ,0,2151424,-8687168,0351259904,1361410860,
01,消火栓,彦根市,2025,彦根市小泉町　 ,0,2289666,-8313750,0351500986,1361505907,
01,消火栓,彦根市,2026,彦根市小泉町　 ,0,2284993,-8307006,0351503179,1361504065,
01,消火栓,彦根市,2027,彦根市西葛篭町　 ,0,2225902,-8622945,0351320689,1361440378,
01,消火栓,彦根市,2028,彦根市西葛篭町　 ,0,2217278,-8629440,0351318588,1361436960,
01,消火栓,彦根市,2029,彦根市西葛篭町　 ,0,2227139,-8632284,0351317657,1361440858,
01,消火栓,彦根市,2030,彦根市稲部町　 ,150,1818096,-8830545,0351213608,1361158920,
01,消火栓,彦根市,2031,彦根市高宮町　 ,100,2384562,-8570329,0351337634,1361543184,
01,消火栓,彦根市,2032,彦根市大薮町　 ,0,2203263,-8222544,0351530657,1361431810,
01,消火栓,彦根市,2033,彦根市長曽根町　 ,100,2191306,-8084392,0351615503,1361427211,
01,消火栓,彦根市,2034,彦根市長曽根町　 ,100,2201948,-8072526,0351619346,1361431434,
01,消火栓,彦根市,2035,彦根市長曽根町　 ,150,2182080,-8075796,0351618300,1361423568,
01,消火栓,彦根市,2036,彦根市長曽根町　 ,150,2193334,-8065453,0351621648,1361428032,
01,消火栓,彦根市,2037,彦根市西今町　 ,0,2226602,-8350223,0351449200,1361440920,
01,消火栓,彦根市,2038,彦根市東沼波町　 ,150,2373987,-8383652,0351438229,1361539195,
01,消火栓,彦根市,2039,彦根市野良田町　 ,150,1818835,-8878101,0351158173,1361159175,
01,消火栓,彦根市,2040,彦根市駅東町,0,2437352,-8139797,0351557317,1361604524,
01,消火栓,彦根市,2041,彦根市後三条町　 ,150,2288500,-8179246,0351544640,1361505580,
01,消火栓,彦根市,2042,彦根市須越町　 ,75,1900440,-8312166,0351501793,1361231912,
01,消火栓,彦根市,2043,彦根市野田山町　 ,0,2560749,-8350939,0351448681,1361653118,
01,消火栓,彦根市,2044,彦根市野田山町　 ,0,2559480,-8357883,0351446428,1361652608,
01,消火栓,彦根市,2045,彦根市山之脇町　 ,100,2323913,-8294406,0351507236,1361519476,
01,消火栓,彦根市,2046,彦根市大堀町　 ,100,2444022,-8419424,0351426559,1361606864,
01,消火栓,彦根市,2047,彦根市大堀町　 ,100,2440275,-8424545,0351424900,1361605376,
01,消火栓,彦根市,2048,彦根市東沼波町　 ,150,2408226,-8384366,0351437968,1361552740,
01,消火栓,彦根市,2049,彦根市東沼波町　 ,150,2398359,-8369417,0351442828,1361548852,
01,消火栓,彦根市,2050,彦根市大薮町　 ,100,2167490,-8099125,0351610740,1361417772,
01,消火栓,彦根市,2051,彦根市大薮町　 ,100,2172611,-8110206,0351607140,1361419788,
01,消火栓,彦根市,2052,彦根市小泉町　 ,100,2351955,-8339543,0351452563,1361530525,
01,消火栓,彦根市,2053,彦根市芹川町　 ,100,2421316,-8216121,0351532560,1361558097,
01,消火栓,彦根市,2054,彦根市高宮町　 ,100,2386291,-8562553,0351340156,1361543876,
01,消火栓,彦根市,2055,彦根市駅東町,75,2435263,-8152130,0351553316,1361603684,
01,消火栓,彦根市,2056,彦根市駅東町,150,2430166,-8117424,0351604584,1361601704,
01,消火栓,彦根市,2057,彦根市駅東町,100,2444496,-8101635,0351609696,1361607392,
01,消火栓,彦根市,2058,彦根市極楽寺町　 ,150,2189101,-8610862,0351324640,1361425834,
01,消火栓,彦根市,2059,彦根市高宮町　 ,0,2401159,-8440394,0351419790,1361549886,
01,消火栓,彦根市,2060,彦根市甲田町　 ,100,2633681,-7810481,0351744016,1361722596,
01,消火栓,彦根市,2061,彦根市野瀬町　 ,75,2153371,-8281850,0351511448,1361412012,
01,消火栓,彦根市,2062,彦根市駅東町,0,2435115,-8131055,0351600156,1361603648,
01,消火栓,彦根市,2063,彦根市駅東町,0,2440630,-8118395,0351604260,1361605844,
01,消火栓,彦根市,2064,彦根市小泉町９４８番地 ,0,2306667,-8310756,0351501944,1361512636,
01,消火栓,彦根市,2065,彦根市野瀬町　 ,150,2180648,-8349337,0351449524,1361422740,
01,消火栓,彦根市,2066,彦根市犬方町　 ,250,2280156,-8586134,0351332592,1361501872,
01,消火栓,彦根市,2067,彦根市日夏町１４９４番地１号　 ,0,1998572,-8473992,0351409204,1361310596,
01,消火栓,彦根市,2068,彦根市本庄町　 ,0,1559063,-8819603,0351217316,1361016500,
01,消火栓,彦根市,2069,彦根市高宮町　 ,0,2323006,-8472662,0351409384,1361518936,
01,消火栓,彦根市,2070,彦根市地蔵町　 ,100,2464040,-8309411,0351502245,1361614902,
01,消火栓,彦根市,2071,彦根市地蔵町　 ,100,2476901,-8307643,0351502808,1361619992,
01,消火栓,彦根市,2072,彦根市地蔵町　 ,100,2477377,-8315517,0351500252,1361620172,
01,消火栓,彦根市,2073,彦根市地蔵町　 ,100,2468293,-8320977,0351458488,1361616572,
01,消火栓,彦根市,2074,彦根市里根町　 ,0,2478102,-8135925,0351558537,1361620654,
01,消火栓,彦根市,2075,彦根市里根町　 ,0,2479481,-8108941,0351607294,1361621229,
01,消火栓,彦根市,2076,彦根市里根町　 ,0,2464983,-8108234,0351607536,1361615492,
01,消火栓,彦根市,2077,彦根市野瀬町　 ,0,2172272,-8338360,0351453093,1361419437,
01,消火栓,彦根市,2078,彦根市高宮町　 ,100,2386093,-8567134,0351338670,1361543793,
01,消火栓,彦根市,2079,彦根市芹川町　 ,100,2372400,-8290841,0351508352,1361538664,
01,消火栓,彦根市,2080,彦根市大薮町　 ,75,2184385,-8126372,0351601884,1361424432,
01,消火栓,彦根市,2081,彦根市柳川町　 ,75,1458753,-8603805,0351327408,1360936972,
01,消火栓,彦根市,2082,彦根市松原町　 ,100,2397080,-7962133,0351655012,1361548774,
01,消火栓,彦根市,2083,彦根市松原町　 ,100,2408846,-7968844,0351652824,1361553424,
01,消火栓,彦根市,2084,彦根市松原町　 ,100,2409711,-7952203,0351658224,1361553784,
01,消火栓,彦根市,2085,彦根市松原町　 ,100,2413312,-7938438,0351702688,1361555224,
01,消火栓,彦根市,2086,彦根市里根町　 ,150,2485538,-8113159,0351605920,1361623621,
01,消火栓,彦根市,2087,彦根市里根町　 ,100,2489989,-8124906,0351602103,1361625370,
01,消火栓,彦根市,2088,彦根市東沼波町　 ,100,2399135,-8387496,0351436960,1361549140,
01,消火栓,彦根市,2089,彦根市東沼波町　 ,100,2406520,-8393133,0351435124,1361552056,
01,消火栓,彦根市,2090,彦根市大薮町　 ,100,2148197,-8134002,0351559436,1361410104,
01,消火栓,彦根市,2091,彦根市長曽根町　 ,150,2213431,-8062631,0351622548,1361435988,
01,消火栓,彦根市,2092,彦根市八坂町　 ,150,2073703,-8199346,0351538285,1361340566,
01,消火栓,彦根市,2093,彦根市八坂町　 ,150,2066036,-8207847,0351535532,1361337524,
01,消火栓,彦根市,2094,彦根市野良田町　 ,100,1825711,-8896981,0351152041,1361201878,
01,消火栓,彦根市,2095,彦根市西今町　 ,100,2134432,-8258753,0351518959,1361404540,
01,消火栓,彦根市,2096,彦根市正法寺町　 ,100,2494942,-8320967,0351458468,1361627116,
01,消火栓,彦根市,2097,彦根市芹川町　 ,100,2402237,-8215735,0351532702,1361550548,
01,消火栓,彦根市,2098,彦根市野田山町　 ,100,2577414,-8431511,0351422516,1361659620,
01,消火栓,彦根市,2099,彦根市高宮町　 ,300,2388250,-8469719,0351410284,1361544748,
01,消火栓,彦根市,2100,彦根市高宮町　 ,100,2347790,-8489125,0351404020,1361528723,
01,消火栓,彦根市,2101,彦根市大薮町　 ,100,2141495,-8223311,0351530456,1361407368,
01,消火栓,彦根市,2102,彦根市西今町　 ,100,2157625,-8250593,0351521589,1361413725,
01,消火栓,彦根市,2103,彦根市野田山町　 ,100,2558239,-8430168,0351422969,1361652036,
01,消火栓,彦根市,2104,彦根市南川瀬町　 ,100,2154735,-8663422,0351307608,1361412192,
01,消火栓,彦根市,2105,彦根市南川瀬町　 ,100,2145445,-8660782,0351308472,1361408520,
01,消火栓,彦根市,2107,彦根市太堂町　 ,100,1982399,-8776514,0351231032,1361303936,
01,消火栓,彦根市,2108,彦根市西今町　 ,100,2230448,-8405941,0351431114,1361442387,
01,消火栓,彦根市,2109,彦根市竹ケ鼻町　 ,100,2252855,-8442114,0351419356,1361451216,
01,消火栓,彦根市,2110,彦根市駅東町,100,2449448,-8149540,0351554144,1361609300,
01,消火栓,彦根市,2111,彦根市駅東町,100,2447504,-8137122,0351558176,1361608544,
01,消火栓,彦根市,2112,彦根市南川瀬町　 ,100,2045972,-8628818,0351318921,1361329208,
01,消火栓,彦根市,2113,彦根市高宮町　 ,100,2423642,-8452384,0351415879,1361558767,
01,消火栓,彦根市,2114,彦根市外町,100,2434101,-8181929,0351543646,1361603192,
01,消火栓,彦根市,2115,彦根市外町　 ,100,2436017,-8195499,0351539240,1361603936,
01,消火栓,彦根市,2116,彦根市高宮町　 ,100,2424811,-8494912,0351402076,1361559184,
01,消火栓,彦根市,2117,彦根市外町　 ,200,2423767,-8196458,0351538940,1361559088,
01,消火栓,彦根市,2118,彦根市大堀町　 ,150,2463192,-8420662,0351426140,1361614446,
01,消火栓,彦根市,2119,彦根市東沼波町　 ,100,2422060,-8385451,0351437604,1361558212,
01,消火栓,彦根市,2120,彦根市大堀町　 ,100,2432536,-8389514,0351436276,1361602352,
01,消火栓,彦根市,2121,彦根市野田山町　 ,100,2574147,-8391227,0351435593,1361658373,
01,消火栓,彦根市,2122,彦根市田附町　 ,150,1394991,-8808114,0351221132,1360911628,
01,消火栓,彦根市,2123,彦根市高宮町８８番地２ ,100,2486143,-8591470,0351330684,1361623340,
01,消火栓,彦根市,2124,彦根市日夏町１２８番地 ,100,2043830,-8445938,0351418276,1361328524,
01,消火栓,彦根市,2125,彦根市西沼波町　 ,100,2417638,-8259900,0351518355,1361556595,
01,消火栓,彦根市,2126,彦根市大堀町　 ,100,2447159,-8379380,0351439552,1361608148,
01,消火栓,彦根市,2127,彦根市高宮町　 ,100,2429207,-8466752,0351411211,1361600953,
01,消火栓,彦根市,2128,彦根市西今町　 ,100,2158185,-8240243,0351524948,1361413956,
01,消火栓,彦根市,2129,彦根市金剛寺町　 ,100,2209716,-8538966,0351347957,1361434057,
01,消火栓,彦根市,2130,彦根市野田山町　 ,100,2563946,-8421225,0351425866,1361654304,
01,消火栓,彦根市,2131,彦根市高宮町　 ,100,2412439,-8478331,0351407468,1361554308,
01,消火栓,彦根市,2132,彦根市金田町　 ,300,1735282,-8800759,0351223328,1361126196,
01,消火栓,彦根市,2133,彦根市極楽寺町　 ,250,2165963,-8562456,0351340368,1361416728,
01,消火栓,彦根市,2134,彦根市松原町　 ,150,2371836,-7972380,0351651708,1361538772,
01,消火栓,彦根市,2135,彦根市野良田町　 ,150,1809178,-8920977,0351144264,1361155322,
01,消火栓,彦根市,2136,彦根市肥田町　 ,150,1907290,-8903903,0351149740,1361234128,
01,消火栓,彦根市,2137,彦根市川瀬馬場町　 ,100,2129568,-8644514,0351313764,1361402256,
01,消火栓,彦根市,2138,彦根市大堀町　 ,100,2408997,-8400669,0351432676,1361553028,
01,消火栓,彦根市,2139,彦根市東沼波町　 ,100,2375151,-8333317,0351454564,1361539708,
01,消火栓,彦根市,2140,彦根市大薮町　 ,200,2135854,-8191084,0351540920,1361405166,
01,消火栓,彦根市,2141,彦根市須越町　 ,150,1878563,-8312302,0351501764,1361223256,
01,消火栓,彦根市,2142,彦根市南川瀬町　 ,150,2096825,-8647032,0351312972,1361349304,
01,消火栓,彦根市,2143,彦根市甘呂町　 ,100,2058384,-8403089,0351432171,1361334320,
01,消火栓,彦根市,2144,彦根市野口町　 ,150,2181397,-8679464,0351302381,1361422721,
01,消火栓,彦根市,2145,彦根市芹町　 ,100,2395136,-8224387,0351529900,1361547729,
01,消火栓,彦根市,2146,彦根市高宮町　 ,100,2336245,-8524318,0351352608,1361524120,
01,消火栓,彦根市,2147,彦根市西沼波町　 ,100,2416054,-8272071,0351514406,1361555956,
01,消火栓,彦根市,2148,彦根市大堀町　 ,100,2433453,-8426507,0351424269,1361602676,
01,消火栓,彦根市,2149,彦根市大堀町　 ,100,2432625,-8435233,0351421438,1361602339,
01,消火栓,彦根市,2150,彦根市彦富町　 ,150,1778850,-8873550,0351159676,1361143368,
01,消火栓,彦根市,2151,彦根市高宮町　 ,100,2415869,-8486284,0351404884,1361555656,
01,消火栓,彦根市,2152,彦根市松原町　 ,100,2419706,-8016401,0351637380,1361557672,
01,消火栓,彦根市,2153,彦根市鳥居本町　 ,100,2591625,-7985863,0351647136,1361705748,
01,消火栓,彦根市,2154,彦根市川瀬馬場町　 ,150,2080255,-8614347,0351323592,1361342780,
01,消火栓,彦根市,2155,彦根市楡町　 ,150,2032606,-8715506,0351250796,1361323844,
01,消火栓,彦根市,2156,彦根市金沢町　 ,200,1834786,-8755084,0351238088,1361205580,
01,消火栓,彦根市,2157,彦根市原町　 ,100,2508329,-8262839,0351517321,1361632476,
01,消火栓,彦根市,2158,彦根市野良田町　 ,100,1805704,-8907458,0351148654,1361153959,
01,消火栓,彦根市,2159,彦根市高宮町　 ,100,2420417,-8479196,0351407180,1361557463,
01,消火栓,彦根市,2160,彦根市平田町　 ,100,2247119,-8294378,0351507308,1361449092,
01,消火栓,彦根市,2161,彦根市安食中町　 ,100,2005402,-8804415,0351221960,1361313008,
01,消火栓,彦根市,2162,彦根市西沼波町　 ,100,2421222,-8310456,0351501944,1361557960,
01,消火栓,彦根市,2163,彦根市西今町　 ,100,2240967,-8381912,0351438904,1361446572,
01,消火栓,彦根市,2164,彦根市高宮町　 ,100,2327071,-8468566,0351410710,1361520548,
01,消火栓,彦根市,2165,彦根市川瀬馬場町　 ,100,2196843,-8633964,0351317136,1361428874,
01,消火栓,彦根市,2166,彦根市新海町　 ,150,1246786,-8699354,0351256501,1360813082,
01,消火栓,彦根市,2167,彦根市鳥居本町　 ,150,2626063,-8005064,0351640872,1361719356,
01,消火栓,彦根市,2168,彦根市高宮町　 ,150,2314349,-8465462,0351411728,1361515519,
01,消火栓,彦根市,2169,彦根市高宮町　 ,100,2415365,-8469002,0351410493,1361555475,
01,消火栓,彦根市,2170,彦根市駅東町,200,2426211,-8146032,0351555303,1361600109,
01,消火栓,彦根市,2171,彦根市高宮町　 ,100,2504143,-8573075,0351336638,1361630479,
01,消火栓,彦根市,2172,彦根市大薮町　 ,100,2152120,-8214966,0351533156,1361411580,
01,消火栓,彦根市,2173,彦根市正法寺町　 ,100,2561323,-8314100,0351500636,1361653386,
01,消火栓,彦根市,2174,彦根市東沼波町　 ,200,2421260,-8358375,0351446392,1361557924,
01,消火栓,彦根市,2175,彦根市西今町　 ,100,2167784,-8297456,0351506372,1361417700,
01,消火栓,彦根市,2176,彦根市彦富町　 ,300,1738696,-8832791,0351212930,1361127522,
01,消火栓,彦根市,2177,彦根市新海町　 ,150,1264203,-8747634,0351240823,1360819944,
01,消火栓,彦根市,2178,彦根市安食中町,100,2044828,-8806878,0351221132,1361328596,
01,消火栓,彦根市,2179,彦根市長曽根町　 ,200,2175444,-8077809,0351617652,1361420940,
01,消火栓,彦根市,2180,彦根市高宮町　 ,150,2349829,-8463386,0351412372,1361529556,
01,消火栓,彦根市,2181,彦根市開出今町　 ,200,2070938,-8311098,0351502018,1361339370,
01,消火栓,彦根市,2182,彦根市日夏町　 ,250,1985563,-8434754,0351421948,1361305484,
01,消火栓,彦根市,2183,彦根市金沢町　 ,150,1888529,-8810495,0351220069,1361226787,
01,消火栓,彦根市,2184,彦根市高宮町　 ,100,2357955,-8473680,0351409024,1361532759,
01,消火栓,彦根市,2185,彦根市安清町,0,2393255,-8157210,0351551704,1361547056,
01,消火栓,彦根市,2186,彦根市大薮町　 ,0,2103861,-8158953,0351551372,1361352536,
01,消火栓,彦根市,2187,彦根市金剛寺町　 ,100,2170274,-8544261,0351346270,1361418451,
01,消火栓,彦根市,2188,彦根市芹川町　 ,250,2417822,-8222372,0351530534,1361556708,
01,消火栓,彦根市,2189,彦根市松原町　 ,250,2335475,-7980351,0351649152,1361524372,
01,消火栓,彦根市,2190,彦根市本庄町　 ,150,1533196,-8812771,0351219548,1361006276,
01,消火栓,彦根市,2191,彦根市高宮町　 ,100,2335942,-8449370,0351416933,1361524077,
01,消火栓,彦根市,2192,彦根市大堀町　 ,100,2462849,-8403576,0351431686,1361614329,
01,消火栓,彦根市,2193,彦根市大堀町　 ,100,2467201,-8404800,0351431285,1361616049,
01,消火栓,彦根市,2194,彦根市高宮町,100,2414350,-8448700,0351417083,1361555095,
01,消火栓,彦根市,2195,彦根市芹町１０－１０,100,2391054,-8237802,0351525550,1361546100,
01,消火栓,彦根市,2196,彦根市甘呂町,250,2009098,-8398659,0351433646,1361314826,
01,消火栓,彦根市,2197,彦根市高宮町,100,2369924,-8477807,0351407675,1361537490,
01,消火栓,彦根市,2198,彦根市薩摩町,150,1539909,-8514952,0351356202,1361009131,
01,消火栓,彦根市,2199,彦根市稲里町３７６－２,250,1791525,-8694963,0351257629,1361148520,
01,消火栓,彦根市,2200,彦根市高宮町,100,2325803,-8510072,0351357240,1361520004,
01,消火栓,彦根市,2201,彦根市高宮町,100,2341076,-8460463,0351413328,1361526097,
01,消火栓,彦根市,2202,彦根市野瀬町,0,2174709,-8346913,0351450316,1361420393,
01,消火栓,彦根市,2203,彦根市東沼波町,100,2374197,-8394989,0351434549,1361539267,
