全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
332020,0100002886,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦８９９番地の８地先,岡山県,倉敷市,,,,133.706904,34.551342,250,公設
332020,0100002887,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦８２９番地の３地先,岡山県,倉敷市,,,,133.706085,34.549955,100,公設
332020,0100002888,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２５９１番地の３地先,岡山県,倉敷市,,,,133.711246,34.532443,75,公設
332020,0100002889,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２３６０番地の２地先,岡山県,倉敷市,,,,133.713941,34.533135,75,公設
332020,0100002890,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田３１７１番地地先,岡山県,倉敷市,,,,133.720998,34.545853,150,公設
332020,0100002891,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１１６番地地先,岡山県,倉敷市,,,,133.707943,34.546611,150,公設
332020,0100002892,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１９２番地地地先,岡山県,倉敷市,,,,133.707988,34.544432,150,公設
332020,0100002893,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島１４０７番地地先,岡山県,倉敷市,,,,133.743745,34.558092,100,公設
332020,0100002894,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２１４０番地の１３地先,岡山県,倉敷市,,,,133.718041,34.532658,75,公設
332020,0100002895,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１８７４番地の３地先,岡山県,倉敷市,,,,133.717301,34.535907,75,公設
332020,0100002896,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦６５３番地の９地先,岡山県,倉敷市,,,,133.709595,34.551467,100,公設
332020,0100002897,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島５２３番地の１地先,岡山県,倉敷市,,,,133.746414,34.556918,100,公設
332020,0100002898,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島５番地の２地先,岡山県,倉敷市,,,,133.745223,34.563189,75,公設
332020,0100002899,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４７０番地の１８地先,岡山県,倉敷市,,,,133.745304,34.554643,100,公設
332020,0100002900,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦４１０番地地先,岡山県,倉敷市,,,,133.717992,34.549925,75,公設
332020,0100002901,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１７０５番地地先,岡山県,倉敷市,,,,133.715611,34.53872,100,公設
332020,0100002902,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田８９８番地地先,岡山県,倉敷市,,,,133.713872,34.537675,150,公設
332020,0100002903,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２１１０番地の７地先,岡山県,倉敷市,,,,133.720653,34.531678,200,公設
332020,0100002904,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１８６３番地の９地先,岡山県,倉敷市,,,,133.718257,34.535228,75,公設
332020,0100002905,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５３１番地の５地先,岡山県,倉敷市,,,,133.72095,34.546451,100,公設
332020,0100002906,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島６９２番地地先,岡山県,倉敷市,,,,133.744367,34.555696,100,公設
332020,0100002907,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２０８０番地の２地先,岡山県,倉敷市,,,,133.719496,34.533042,75,公設
332020,0100002908,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１８８番地の７地先,岡山県,倉敷市,,,,133.709178,34.543909,75,公設
332020,0100002909,岡山県倉敷市,消火栓,332020,,倉敷市神田３丁目８番２２号地先,岡山県,倉敷市,,,,133.731897,34.540282,75,公設
332020,0100002910,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田８６９番地の１地先,岡山県,倉敷市,,,,133.711915,34.542743,100,公設
332020,0100002911,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田８３８番地地先,岡山県,倉敷市,,,,133.713081,34.544322,100,公設
332020,0100002912,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１０９４番地の１地先,岡山県,倉敷市,,,,133.717289,34.544825,75,公設
332020,0100002913,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５７５番地の１０地先,岡山県,倉敷市,,,,133.717675,34.548361,75,公設
332020,0100002914,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２６１４番地の１４地先,岡山県,倉敷市,,,,133.713299,34.530848,75,公設
332020,0100002915,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２４０１番地の２５地先,岡山県,倉敷市,,,,133.717272,34.530792,150,公設
332020,0100002916,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５３５６番地地先,岡山県,倉敷市,,,,133.709502,34.565445,75,公設
332020,0100002917,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５３２４番地地先,岡山県,倉敷市,,,,133.710663,34.564884,100,公設
332020,0100002919,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５２７３番地地先,岡山県,倉敷市,,,,133.71172,34.565435,200,公設
332020,0100002920,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５２３９番地地先,岡山県,倉敷市,,,,133.71247,34.565973,100,公設
332020,0100002922,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５３０５番地地先,岡山県,倉敷市,,,,133.711353,34.563791,75,公設
332020,0100002923,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５２８３番地地先,岡山県,倉敷市,,,,133.71248,34.564468,100,公設
332020,0100002924,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦４８４８,岡山県,倉敷市,,,,133.713354,34.564138,75,公設
332020,0100002925,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦２１５６番地地先,岡山県,倉敷市,,,,133.713934,34.563619,75,公設
332020,0100002926,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５２５３番地地先,岡山県,倉敷市,,,,133.714009,34.564786,100,公設
332020,0100002927,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５２３０番地の１地先,岡山県,倉敷市,,,,133.713344,34.566654,75,公設
332020,0100002928,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５２１５番地の３地先,岡山県,倉敷市,,,,133.715469,34.566685,200,公設
332020,0100002929,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５１７３番地の６地先,岡山県,倉敷市,,,,133.717429,34.566834,200,公設
332020,0100002930,岡山県倉敷市,消火栓,332020,,倉敷市連島町矢柄４６６１番地地先,岡山県,倉敷市,,,,133.720387,34.567331,200,公設
332020,0100002931,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦４９８０番地地先,岡山県,倉敷市,,,,133.720386,34.56528,75,公設
332020,0100002932,岡山県倉敷市,消火栓,332020,,倉敷市連島町矢柄４３６４番地地先,岡山県,倉敷市,,,,133.72287,34.56594,75,公設
332020,0100002933,岡山県倉敷市,消火栓,332020,,倉敷市連島町矢柄４６０７番地の２地先,岡山県,倉敷市,,,,133.72243,34.567688,200,公設
332020,0100002934,岡山県倉敷市,消火栓,332020,,倉敷市連島町矢柄４６３０番地地先,岡山県,倉敷市,,,,133.722274,34.569919,150,公設
332020,0100002935,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４５０９番地地先,岡山県,倉敷市,,,,133.722924,34.572096,150,公設
332020,0100002936,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４５８８番地の１地先,岡山県,倉敷市,,,,133.723967,34.567949,200,公設
332020,0100002937,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４４６０番地の２地先,岡山県,倉敷市,,,,133.726472,34.568179,200,公設
332020,0100002938,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４４４０番地の１地先,岡山県,倉敷市,,,,133.728144,34.56802,200,公設
332020,0100002939,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４３９７番地の１地先,岡山県,倉敷市,,,,133.725403,34.56654,100,公設
332020,0100002940,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４２１７番地地先,岡山県,倉敷市,,,,133.726752,34.566492,100,公設
332020,0100002941,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４４３１番地地先,岡山県,倉敷市,,,,133.728409,34.567044,100,公設
332020,0100002942,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４１５０番地の７地先,岡山県,倉敷市,,,,133.730615,34.566593,100,公設
332020,0100002943,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２０１４番地の２地先,岡山県,倉敷市,,,,133.732399,34.56645,100,公設
332020,0100002944,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２０１６番地７,岡山県,倉敷市,,,,133.732121,34.567026,75,公設
332020,0100002945,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２０００番地の２地先,岡山県,倉敷市,,,,133.733503,34.565912,100,公設
332020,0100002946,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２１２２番地地先,岡山県,倉敷市,,,,133.734539,34.56583,100,公設
332020,0100002947,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島１９９２－３,岡山県,倉敷市,,,,133.735369,34.56704,100,公設
332020,0100002948,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島１９７３番地地先,岡山県,倉敷市,,,,133.735359,34.568036,100,公設
332020,0100002949,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島１９６８番地の１地先,岡山県,倉敷市,,,,133.735832,34.567374,200,公設
332020,0100002950,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島１９５８番地の１地先,岡山県,倉敷市,,,,133.737984,34.566378,75,公設
332020,0100002951,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島１８９１番地の１地先,岡山県,倉敷市,,,,133.742322,34.566583,200,公設
332020,0100002952,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２４５８番地の２１地先,岡山県,倉敷市,,,,133.714331,34.531563,75,公設
332020,0100002953,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１８４８番地の１９地先,岡山県,倉敷市,,,,133.719754,34.534777,150,公設
332020,0100002954,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田３１４９番地地先,岡山県,倉敷市,,,,133.723401,34.542896,100,公設
332020,0100002955,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４５５１番地の２地先,岡山県,倉敷市,,,,133.724915,34.569627,100,公設
332020,0100002956,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４５００番地の１地先,岡山県,倉敷市,,,,133.724299,34.571956,100,公設
332020,0100002957,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２８７６番地の３２地先,岡山県,倉敷市,,,,133.734276,34.555393,75,公設
332020,0100002958,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２８７６番地の３６地先,岡山県,倉敷市,,,,133.734025,34.554654,100,公設
332020,0100002959,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２８７６番地の４４地先,岡山県,倉敷市,,,,133.733067,34.554491,75,公設
332020,0100002960,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２８７６番地の４７地先,岡山県,倉敷市,,,,133.733691,34.55519,150,公設
332020,0100002961,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２８７６番地の１６５地先,岡山県,倉敷市,,,,133.732457,34.556663,75,公設
332020,0100002962,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２３７６番地の６地先,岡山県,倉敷市,,,,133.71542,34.532427,75,公設
332020,0100002963,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１０４４番地の１地先,岡山県,倉敷市,,,,133.721553,34.544419,75,公設
332020,0100002964,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２４０７番地地先,岡山県,倉敷市,,,,133.719626,34.532195,200,公設
332020,0100002965,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２６５７番地の２地先,岡山県,倉敷市,,,,133.71581,34.528975,100,公設
332020,0100002966,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦５０１番地地先,岡山県,倉敷市,,,,133.721648,34.549029,75,公設
332020,0100002968,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島１９１０番地の２地先,岡山県,倉敷市,,,,133.741556,34.565859,75,公設
332020,0100002969,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田２６６０番地の１地先,岡山県,倉敷市,,,,133.714846,34.529359,100,公設
332020,0100002970,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島２２６１番地の２２３地先,岡山県,倉敷市,,,,133.740929,34.561559,75,公設
332020,0100002971,岡山県倉敷市,消火栓,332020,,倉敷市連島中央２丁目２番２８号地先,岡山県,倉敷市,,,,133.735231,34.549137,100,公設
332020,0100002972,岡山県倉敷市,消火栓,332020,,倉敷市連島１丁目１６番２６号地先,岡山県,倉敷市,,,,133.736447,34.546947,100,公設
332020,0100002973,岡山県倉敷市,消火栓,332020,,倉敷市連島中央５丁目３１番１５号地先,岡山県,倉敷市,,,,133.726473,34.547109,75,公設
332020,0100002974,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田８５５番地の８地先,岡山県,倉敷市,,,,133.710899,34.544539,75,公設
332020,0100002975,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４４０４番１７号地先,岡山県,倉敷市,,,,133.726086,34.567099,75,公設
332020,0100002976,岡山県倉敷市,消火栓,332020,,倉敷市連島町矢柄４６３０番地地先,岡山県,倉敷市,,,,133.722464,34.568443,150,公設
332020,0100002977,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４３６８番地地先,岡山県,倉敷市,,,,133.72262,34.566882,150,公設
332020,0100002978,岡山県倉敷市,消火栓,332020,,倉敷市連島町矢柄４７０９番地地先,岡山県,倉敷市,,,,133.721852,34.565653,75,公設
332020,0100002979,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４３４０番地地先,岡山県,倉敷市,,,,133.724375,34.565975,75,公設
332020,0100002980,岡山県倉敷市,消火栓,332020,,倉敷市連島町連島４４６１番地の１地先,岡山県,倉敷市,,,,133.725393,34.568188,200,公設
332020,0100002981,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１５３９番地の３地先,岡山県,倉敷市,,,,133.717262,34.538659,200,公設
332020,0100002982,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田３６７番地地先,岡山県,倉敷市,,,,133.709267,34.538374,200,公設
332020,0100002983,岡山県倉敷市,消火栓,332020,,倉敷市連島中央１丁目１１番２０号地先,岡山県,倉敷市,,,,133.734213,34.548495,100,公設
332020,0100002984,岡山県倉敷市,消火栓,332020,,倉敷市連島町西之浦３１６番地の３地先,岡山県,倉敷市,,,,133.712467,34.550701,100,公設
332020,0100002985,岡山県倉敷市,消火栓,332020,,倉敷市連島町鶴新田１８９１番地の７地先,岡山県,倉敷市,,,,133.715095,34.53585,75,公設
